customer_id,customer_segment,region
CUST_01985,Enterprise,South
CUST_01986,Enterprise,West
CUST_01987,Consumer,North
CUST_01988,SMB,West
CUST_01989,SMB,North
CUST_01990,Consumer,Central
CUST_01991,Consumer,West
CUST_01992,Enterprise,Central
CUST_01993,Consumer,West
CUST_01994,Enterprise,East
CUST_01995,Consumer,North
CUST_01996,Consumer,East
CUST_01997,Consumer,North
CUST_01998,Enterprise,South
CUST_01999,Enterprise,West
CUST_02000,SMB,South
CUST_02001,SMB,South
CUST_02002,SMB,North
CUST_02003,Consumer,East
CUST_02004,SMB,Central
CUST_02005,SMB,North
CUST_02006,Consumer,Central
CUST_02007,SMB,South
CUST_02008,Consumer,Central
CUST_02009,Enterprise,East
CUST_02010,SMB,North
CUST_02011,Enterprise,East
CUST_02012,Enterprise,East
CUST_02013,Consumer,North
CUST_02014,Enterprise,East
CUST_02015,SMB,West
CUST_02016,SMB,West
CUST_02017,SMB,West
CUST_02018,Consumer,Central
CUST_02019,Enterprise,East
CUST_02020,Consumer,North
CUST_02021,Consumer,North
CUST_02022,Consumer,Central
CUST_02023,Consumer,North
CUST_02024,Enterprise,West
CUST_02025,SMB,East
CUST_02026,SMB,North
CUST_02027,Consumer,North
CUST_02028,Consumer,South
CUST_02029,SMB,South
CUST_02030,Consumer,South
CUST_02031,Enterprise,East
CUST_02032,Consumer,West
CUST_02033,SMB,West
CUST_02034,Consumer,West
CUST_02035,Consumer,East
CUST_02036,SMB,East
CUST_02037,Enterprise,South
CUST_02038,Enterprise,North
CUST_02039,SMB,Central
CUST_02040,SMB,Central
CUST_02041,Consumer,North
CUST_02042,Consumer,South
CUST_02043,SMB,North
CUST_02044,Enterprise,North
CUST_02045,Consumer,Central
CUST_02046,Consumer,South
CUST_02047,Enterprise,East
CUST_02048,Consumer,Central
CUST_02049,SMB,East
CUST_02050,Enterprise,South
CUST_02051,SMB,North
CUST_02052,SMB,West
CUST_02053,Enterprise,West
CUST_02054,Consumer,South
CUST_02055,Consumer,West
CUST_02056,Consumer,East
CUST_02057,SMB,West
CUST_02058,SMB,South
CUST_02059,Consumer,South
CUST_02060,SMB,East
CUST_02061,Enterprise,West
CUST_02062,SMB,West
CUST_02063,Consumer,North
CUST_02064,SMB,Central
CUST_02065,Enterprise,South
CUST_02066,Consumer,North
CUST_02067,SMB,South
CUST_02068,SMB,North
CUST_02069,Enterprise,Central
CUST_02070,SMB,North
CUST_02071,Consumer,South
CUST_02072,SMB,West
CUST_02073,SMB,South
CUST_02074,Consumer,East
CUST_02075,Consumer,East
CUST_02076,Consumer,East
CUST_02077,SMB,East
CUST_02078,SMB,Central
CUST_02079,Consumer,West
CUST_02080,Consumer,West
CUST_02081,Enterprise,South
CUST_02082,Enterprise,North
CUST_02083,SMB,South
CUST_02084,Consumer,South
CUST_02085,SMB,South
CUST_02086,SMB,South
CUST_02087,Enterprise,West
CUST_02088,Consumer,North
CUST_02089,Consumer,South
CUST_02090,SMB,West
CUST_02091,Consumer,South
CUST_02092,Consumer,East
CUST_02093,SMB,South
CUST_02094,SMB,South
CUST_02095,SMB,Central
CUST_02096,Consumer,East
CUST_02097,Consumer,North
CUST_02098,Consumer,South
CUST_02099,Consumer,North
CUST_02100,SMB,East
CUST_02101,Consumer,South
CUST_02102,SMB,Central
CUST_02103,Enterprise,West
CUST_02104,Consumer,Central
CUST_02105,Consumer,Central
CUST_02106,SMB,West
CUST_02107,Consumer,West
CUST_02108,Consumer,West
CUST_02109,SMB,South
CUST_02110,Consumer,North
CUST_02111,Enterprise,North
CUST_02112,SMB,West
CUST_02113,Enterprise,Central
CUST_02114,Consumer,East
CUST_02115,Consumer,West
CUST_02116,Enterprise,Central
CUST_02117,SMB,Central
CUST_02118,Consumer,South
CUST_02119,Enterprise,South
CUST_02120,Consumer,North
CUST_02121,Consumer,North
CUST_02122,SMB,East
CUST_02123,Consumer,East
CUST_02124,SMB,East
CUST_02125,Consumer,East
CUST_02126,Consumer,Central
CUST_02127,Consumer,Central
CUST_02128,Enterprise,North
CUST_02129,Consumer,South
CUST_02130,SMB,South
CUST_02131,Enterprise,West
CUST_02132,Enterprise,Central
CUST_02133,Consumer,East
CUST_02134,SMB,East
CUST_02135,Consumer,West
CUST_02136,Consumer,South
CUST_02137,Enterprise,East
CUST_02138,Consumer,South
CUST_02139,Enterprise,West
CUST_02140,Consumer,South
CUST_02141,Consumer,South
CUST_02142,SMB,South
CUST_02143,Consumer,East
CUST_02144,SMB,North
CUST_02145,SMB,Central
CUST_02146,Consumer,South
CUST_02147,SMB,South
CUST_02148,SMB,South
CUST_02149,SMB,North
CUST_02150,Consumer,West
CUST_02151,SMB,East
CUST_02152,Enterprise,North
CUST_02153,Consumer,South
CUST_02154,Consumer,North
CUST_02155,Enterprise,North
CUST_02156,SMB,North
CUST_02157,Enterprise,West
CUST_02158,SMB,Central
CUST_02159,SMB,East
CUST_02160,Consumer,West
CUST_02161,Consumer,West
CUST_02162,Consumer,Central
CUST_02163,SMB,West
CUST_02164,Consumer,North
CUST_02165,SMB,North
CUST_02166,Consumer,South
CUST_02167,Consumer,West
CUST_02168,Enterprise,South
CUST_02169,Consumer,East
CUST_02170,SMB,North
CUST_02171,Consumer,East
CUST_02172,Enterprise,Central
CUST_02173,Enterprise,North
CUST_02174,Consumer,East
CUST_02175,SMB,Central
CUST_02176,Consumer,East
CUST_02177,SMB,Central
CUST_02178,Consumer,Central
CUST_02179,Consumer,North
CUST_02180,SMB,South
CUST_02181,SMB,Central
CUST_02182,SMB,Central
CUST_02183,Enterprise,North
CUST_02184,SMB,South
CUST_02185,Consumer,West
CUST_02186,Consumer,West
CUST_02187,Consumer,South
CUST_02188,Consumer,East
CUST_02189,Consumer,North
CUST_02190,Consumer,South
CUST_02191,SMB,West
CUST_02192,Consumer,Central
CUST_02193,Consumer,West
CUST_02194,Consumer,Central
CUST_02195,Enterprise,North
CUST_02196,SMB,Central
CUST_02197,SMB,South
CUST_02198,Consumer,Central
CUST_02199,SMB,East
CUST_02200,SMB,South
CUST_02201,Consumer,North
CUST_02202,Enterprise,South
CUST_02203,SMB,East
CUST_02204,Enterprise,North
CUST_02205,Consumer,West
CUST_02206,Consumer,East
CUST_02207,SMB,North
CUST_02208,Consumer,Central
CUST_02209,SMB,South
CUST_02210,Consumer,North
CUST_02211,Consumer,South
CUST_02212,Consumer,Central
CUST_02213,Enterprise,North
CUST_02214,Consumer,West
CUST_02215,Consumer,East
CUST_02216,SMB,North
CUST_02217,Consumer,Central
CUST_02218,SMB,North
CUST_02219,Consumer,South
CUST_02220,Enterprise,North
CUST_02221,Consumer,West
CUST_02222,SMB,North
CUST_02223,Enterprise,East
CUST_02224,SMB,North
CUST_02225,Enterprise,South
CUST_02226,SMB,North
CUST_02227,SMB,West
CUST_02228,Consumer,Central
CUST_02229,SMB,North
CUST_02230,SMB,North
CUST_02231,Consumer,East
CUST_02232,Enterprise,West
CUST_02233,Consumer,Central
CUST_02234,Consumer,South
CUST_02235,Consumer,North
CUST_02236,Consumer,Central
CUST_02237,Consumer,South
CUST_02238,Enterprise,West
CUST_02239,Enterprise,West
CUST_02240,SMB,Central
CUST_02241,Consumer,South
CUST_02242,Enterprise,West
CUST_02243,Consumer,Central
CUST_02244,Consumer,West
CUST_02245,Consumer,West
CUST_02246,SMB,West
CUST_02247,Enterprise,East
CUST_02248,Consumer,South
CUST_02249,Consumer,Central
CUST_02250,Enterprise,Central
CUST_02251,Enterprise,South
CUST_02252,Consumer,South
CUST_02253,Consumer,South
CUST_02254,Consumer,South
CUST_02255,Consumer,North
CUST_02256,Consumer,Central
CUST_02257,SMB,North
CUST_02258,SMB,West
CUST_02259,SMB,West
CUST_02260,SMB,Central
CUST_02261,Consumer,West
CUST_02262,Consumer,South
CUST_02263,Consumer,North
CUST_02264,SMB,South
CUST_02265,Consumer,West
CUST_02266,Consumer,North
CUST_02267,Consumer,South
CUST_02268,Consumer,Central
CUST_02269,SMB,South
CUST_02270,SMB,West
CUST_02271,Enterprise,North
CUST_02272,SMB,Central
CUST_02273,SMB,North
CUST_02274,Consumer,Central
CUST_02275,Consumer,North
CUST_02276,Consumer,West
CUST_02277,Consumer,Central
CUST_02278,SMB,East
CUST_02279,Consumer,North
CUST_02280,Enterprise,North
CUST_02281,SMB,South
CUST_02282,SMB,Central
CUST_02283,SMB,East
CUST_02284,Enterprise,West
CUST_02285,Enterprise,South
CUST_02286,SMB,East
CUST_02287,Consumer,Central
CUST_02288,SMB,East
CUST_02289,SMB,North
CUST_02290,Enterprise,North
CUST_02291,Consumer,South
CUST_02292,SMB,Central
CUST_02293,SMB,Central
CUST_02294,SMB,East
CUST_02295,Enterprise,South
CUST_02296,Enterprise,Central
CUST_02297,SMB,North
CUST_02298,Enterprise,East
CUST_02299,Enterprise,West
CUST_02300,SMB,North
CUST_02301,Consumer,South
CUST_02302,Consumer,Central
CUST_02303,SMB,North
CUST_02304,SMB,West
CUST_02305,Consumer,West
CUST_02306,SMB,South
CUST_02307,Enterprise,North
CUST_02308,Consumer,East
CUST_02309,Enterprise,North
CUST_02310,SMB,West
CUST_02311,SMB,South
CUST_02312,Consumer,South
CUST_02313,SMB,East
CUST_02314,Consumer,South
CUST_02315,Consumer,South
CUST_02316,Enterprise,South
CUST_02317,SMB,South
CUST_02318,SMB,South
CUST_02319,SMB,West
CUST_02320,SMB,North
CUST_02321,Consumer,Central
CUST_02322,Consumer,South
CUST_02323,Consumer,Central
CUST_02324,SMB,Central
CUST_02325,Consumer,West
CUST_02326,Consumer,South
CUST_02327,Consumer,Central
CUST_02328,Enterprise,South
CUST_02329,Consumer,East
CUST_02330,Enterprise,East
CUST_02331,SMB,East
CUST_02332,Enterprise,Central
CUST_02333,Consumer,East
CUST_02334,Consumer,West
CUST_02335,Enterprise,West
CUST_02336,SMB,Central
CUST_02337,SMB,South
CUST_02338,SMB,North
CUST_02339,Enterprise,South
CUST_02340,SMB,South
CUST_02341,Consumer,South
CUST_02342,Enterprise,South
CUST_02343,Enterprise,North
CUST_02344,SMB,East
CUST_02345,Consumer,South
CUST_02346,Consumer,West
CUST_02347,Consumer,Central
CUST_02348,SMB,Central
CUST_02349,Consumer,West
CUST_02350,Enterprise,South
CUST_02351,Consumer,North
CUST_02352,Consumer,East
CUST_02353,Consumer,Central
CUST_02354,Consumer,East
CUST_02355,Consumer,North
CUST_02356,Enterprise,Central
CUST_02357,Consumer,East
CUST_02358,Enterprise,North
CUST_02359,SMB,East
CUST_02360,Enterprise,South
CUST_02361,Enterprise,North
CUST_02362,SMB,East
CUST_02363,SMB,South
CUST_02364,SMB,South
CUST_02365,Consumer,North
CUST_02366,Enterprise,West
CUST_02367,Enterprise,Central
CUST_02368,Consumer,North
CUST_02369,SMB,South
CUST_02370,Consumer,South
CUST_02371,Consumer,North
CUST_02372,Consumer,West
CUST_02373,Consumer,Central
CUST_02374,SMB,East
CUST_02375,Consumer,North
CUST_02376,SMB,Central
CUST_02377,SMB,Central
CUST_02378,Consumer,South
CUST_02379,SMB,East
CUST_02380,Consumer,North
CUST_02381,Consumer,South
CUST_02382,Consumer,South
CUST_02383,Consumer,West
CUST_02384,SMB,Central
CUST_02385,SMB,North
CUST_02386,Consumer,North
CUST_02387,SMB,North
CUST_02388,Consumer,South
CUST_02389,Consumer,West
CUST_02390,Consumer,East
CUST_02391,SMB,South
CUST_02392,Enterprise,East
CUST_02393,SMB,West
CUST_02394,Enterprise,Central
CUST_02395,Consumer,North
CUST_02396,SMB,East
CUST_02397,Enterprise,South
CUST_02398,Enterprise,East
CUST_02399,Consumer,Central
CUST_02400,Consumer,North
CUST_02401,SMB,East
CUST_02402,Enterprise,Central
CUST_02403,SMB,South
CUST_02404,SMB,West
CUST_02405,Consumer,South
CUST_02406,Consumer,North
CUST_02407,SMB,South
CUST_02408,SMB,South
CUST_02409,Consumer,South
CUST_02410,SMB,South
CUST_02411,Consumer,North
CUST_02412,Enterprise,Central
CUST_02413,SMB,East
CUST_02414,Enterprise,West
CUST_02415,SMB,East
CUST_02416,Consumer,East
CUST_02417,SMB,West
CUST_02418,Enterprise,North
CUST_02419,Enterprise,West
CUST_02420,SMB,North
CUST_02421,Enterprise,East
CUST_02422,Enterprise,North
CUST_02423,Consumer,Central
CUST_02424,SMB,West
CUST_02425,SMB,Central
CUST_02426,Consumer,East
CUST_02427,Enterprise,West
CUST_02428,Consumer,East
CUST_02429,SMB,Central
CUST_02430,Consumer,East
CUST_02431,Consumer,West
CUST_02432,Consumer,West
CUST_02433,Consumer,East
CUST_02434,SMB,West
CUST_02435,Consumer,West
CUST_02436,SMB,East
CUST_02437,SMB,Central
CUST_02438,SMB,West
CUST_02439,SMB,West
CUST_02440,Enterprise,West
CUST_02441,Consumer,West
CUST_02442,SMB,East
CUST_02443,Consumer,Central
CUST_02444,Consumer,Central
CUST_02445,SMB,North
CUST_02446,SMB,West
CUST_02447,SMB,West
CUST_02448,Enterprise,North
CUST_02449,Enterprise,Central
CUST_02450,SMB,South
CUST_02451,SMB,South
CUST_02452,Consumer,Central
CUST_02453,Consumer,West
CUST_02454,SMB,South
CUST_02455,Consumer,East
CUST_02456,Enterprise,East
CUST_02457,SMB,North
CUST_02458,Consumer,Central
CUST_02459,SMB,Central
CUST_02460,SMB,South
CUST_02461,Consumer,West
CUST_02462,Consumer,Central
CUST_02463,Consumer,South
CUST_02464,Consumer,South
CUST_02465,Consumer,Central
CUST_02466,SMB,South
CUST_02467,SMB,North
CUST_02468,Enterprise,North
CUST_02469,SMB,Central
CUST_02470,SMB,West
CUST_02471,SMB,North
CUST_02472,Consumer,North
CUST_02473,Consumer,Central
CUST_02474,Consumer,East
CUST_02475,SMB,South
CUST_02476,Consumer,North
CUST_02477,Enterprise,East
CUST_02478,Consumer,West
CUST_02479,Enterprise,East
CUST_02480,Consumer,Central
CUST_02481,SMB,West
CUST_02482,Consumer,West
CUST_02483,Consumer,East
CUST_02484,Enterprise,Central
CUST_02485,SMB,North
CUST_02486,Consumer,East
CUST_02487,SMB,North
CUST_02488,Consumer,East
CUST_02489,Consumer,North
CUST_02490,SMB,East
CUST_02491,SMB,West
CUST_02492,SMB,South
CUST_02493,Consumer,West
CUST_02494,SMB,North
CUST_02495,SMB,Central
CUST_02496,SMB,West
CUST_02497,Consumer,South
CUST_02498,Consumer,North
CUST_02499,Consumer,West
CUST_02500,SMB,East
CUST_02501,Consumer,Central
CUST_02502,Consumer,North
CUST_02503,Consumer,West
CUST_02504,Consumer,North
CUST_02505,SMB,East
CUST_02506,Enterprise,South
CUST_02507,Consumer,West
CUST_02508,SMB,North
CUST_02509,Consumer,North
CUST_02510,Consumer,North
CUST_02511,Enterprise,South
CUST_02512,Consumer,North
CUST_02513,SMB,Central
CUST_02514,SMB,Central
CUST_02515,Consumer,North
CUST_02516,Consumer,Central
CUST_02517,Enterprise,West
CUST_02518,SMB,Central
CUST_02519,Consumer,North
CUST_02520,Consumer,East
CUST_02521,Consumer,West
CUST_02522,Enterprise,South
CUST_02523,SMB,North
CUST_02524,SMB,South
CUST_02525,Consumer,East
CUST_02526,SMB,South
CUST_02527,SMB,North
CUST_02528,Consumer,North
CUST_02529,Enterprise,East
CUST_02530,Consumer,North
CUST_02531,Consumer,East
CUST_02532,Consumer,East
CUST_02533,SMB,North
CUST_02534,Enterprise,Central
CUST_02535,Consumer,East
CUST_02536,Consumer,North
CUST_02537,Consumer,Central
CUST_02538,Enterprise,East
CUST_02539,Consumer,Central
CUST_02540,Consumer,West
CUST_02541,Consumer,West
CUST_02542,Consumer,Central
CUST_02543,Consumer,East
CUST_02544,Consumer,North
CUST_02545,Enterprise,South
CUST_02546,SMB,North
CUST_02547,Enterprise,South
CUST_02548,SMB,South
CUST_02549,SMB,East
CUST_02550,Enterprise,Central
CUST_02551,SMB,North
CUST_02552,Enterprise,Central
CUST_02553,Consumer,West
CUST_02554,Consumer,East
CUST_02555,Enterprise,East
CUST_02556,Consumer,West
CUST_02557,SMB,North
CUST_02558,SMB,West
CUST_02559,Enterprise,North
CUST_02560,SMB,South
CUST_02561,Consumer,East
CUST_02562,Consumer,North
CUST_02563,Enterprise,Central
CUST_02564,Enterprise,Central
CUST_02565,SMB,East
CUST_02566,SMB,West
CUST_02567,SMB,West
CUST_02568,SMB,North
CUST_02569,Consumer,West
CUST_02570,Consumer,East
CUST_02571,SMB,North
CUST_02572,Consumer,South
CUST_02573,SMB,West
CUST_02574,SMB,West
CUST_02575,SMB,North
CUST_02576,Consumer,Central
CUST_02577,Consumer,West
CUST_02578,Consumer,East
CUST_02579,SMB,West
CUST_02580,Consumer,South
CUST_02581,Enterprise,West
CUST_02582,Consumer,Central
CUST_02583,SMB,West
CUST_02584,SMB,North
CUST_02585,Consumer,West
CUST_02586,Consumer,Central
CUST_02587,Enterprise,North
CUST_02588,Consumer,East
CUST_02589,SMB,North
CUST_02590,Consumer,South
CUST_02591,Consumer,North
CUST_02592,Consumer,East
CUST_02593,Consumer,West
CUST_02594,SMB,North
CUST_02595,Enterprise,North
CUST_02596,Consumer,North
CUST_02597,SMB,North
CUST_02598,SMB,East
CUST_02599,SMB,Central
CUST_02600,Enterprise,Central
CUST_02601,Consumer,North
CUST_02602,Enterprise,East
CUST_02603,Consumer,East
CUST_02604,SMB,North
CUST_02605,Enterprise,South
CUST_02606,SMB,North
CUST_02607,Enterprise,South
CUST_02608,SMB,North
CUST_02609,Consumer,South
CUST_02610,Enterprise,South
CUST_02611,Consumer,North
CUST_02612,Enterprise,South
CUST_02613,SMB,West
CUST_02614,Consumer,Central
CUST_02615,SMB,East
CUST_02616,Enterprise,South
CUST_02617,SMB,South
CUST_02618,SMB,East
CUST_02619,Consumer,South
CUST_02620,SMB,East
CUST_02621,Consumer,North
CUST_02622,Consumer,West
CUST_02623,SMB,West
CUST_02624,Consumer,Central
CUST_02625,SMB,South
CUST_02626,Consumer,Central
CUST_02627,Enterprise,North
CUST_02628,Consumer,West
CUST_02629,SMB,North
CUST_02630,SMB,North
CUST_02631,Consumer,South
CUST_02632,Consumer,North
CUST_02633,Enterprise,West
CUST_02634,Enterprise,Central
CUST_02635,Consumer,West
CUST_02636,Consumer,South
CUST_02637,Consumer,West
CUST_02638,Consumer,East
CUST_02639,Consumer,Central
CUST_02640,Consumer,East
CUST_02641,SMB,East
CUST_02642,Enterprise,South
CUST_02643,Consumer,North
CUST_02644,Consumer,East
CUST_02645,Enterprise,West
CUST_02646,SMB,North
CUST_02647,Consumer,West
CUST_02648,SMB,West
CUST_02649,SMB,North
CUST_02650,SMB,North
CUST_02651,SMB,West
CUST_02652,SMB,South
CUST_02653,SMB,Central
CUST_02654,Enterprise,Central
CUST_02655,Consumer,South
CUST_02656,SMB,North
CUST_02657,Consumer,West
CUST_02658,Consumer,Central
CUST_02659,SMB,West
CUST_02660,Consumer,South
CUST_02661,SMB,West
CUST_02662,Consumer,South
CUST_02663,SMB,North
CUST_02664,Consumer,South
CUST_02665,Consumer,South
CUST_02666,SMB,Central
CUST_02667,Enterprise,West
CUST_02668,Consumer,Central
CUST_02669,Consumer,East
CUST_02670,SMB,South
CUST_02671,Consumer,East
CUST_02672,SMB,Central
CUST_02673,Consumer,West
CUST_02674,Enterprise,Central
CUST_02675,Consumer,West
CUST_02676,SMB,West
CUST_02677,SMB,North
CUST_02678,Enterprise,South
CUST_02679,Enterprise,Central
CUST_02680,SMB,West
CUST_02681,SMB,Central
CUST_02682,Consumer,Central
CUST_02683,Enterprise,West
CUST_02684,SMB,East
CUST_02685,SMB,South
CUST_02686,Enterprise,South
CUST_02687,Enterprise,North
CUST_02688,SMB,North
CUST_02689,SMB,North
CUST_02690,SMB,South
CUST_02691,SMB,East
CUST_02692,Consumer,South
CUST_02693,Enterprise,South
CUST_02694,SMB,South
CUST_02695,Consumer,South
CUST_02696,SMB,East
CUST_02697,Consumer,North
CUST_02698,SMB,Central
CUST_02699,Consumer,North
CUST_02700,Consumer,North
CUST_02701,SMB,Central
CUST_02702,Consumer,South
CUST_02703,Enterprise,East
CUST_02704,Enterprise,East
CUST_02705,Consumer,North
CUST_02706,Consumer,Central
CUST_02707,Enterprise,West
CUST_02708,SMB,South
CUST_02709,Enterprise,North
CUST_02710,SMB,East
CUST_02711,Consumer,Central
CUST_02712,SMB,Central
CUST_02713,SMB,North
CUST_02714,SMB,West
CUST_02715,Enterprise,East
CUST_02716,SMB,North
CUST_02717,Consumer,West
CUST_02718,Consumer,Central
CUST_02719,Consumer,South
CUST_02720,Enterprise,East
CUST_02721,Consumer,East
CUST_02722,Consumer,West
CUST_02723,Consumer,North
CUST_02724,SMB,Central
CUST_02725,SMB,West
CUST_02726,SMB,South
CUST_02727,Enterprise,South
CUST_02728,SMB,South
CUST_02729,SMB,West
CUST_02730,SMB,Central
CUST_02731,Consumer,East
CUST_02732,SMB,North
CUST_02733,Enterprise,East
CUST_02734,Consumer,Central
CUST_02735,Consumer,East
CUST_02736,Consumer,West
CUST_02737,Consumer,South
CUST_02738,SMB,Central
CUST_02739,Consumer,Central
CUST_02740,Enterprise,East
CUST_02741,SMB,West
CUST_02742,SMB,East
CUST_02743,Enterprise,East
CUST_02744,Enterprise,Central
CUST_02745,Consumer,East
CUST_02746,Consumer,South
CUST_02747,Consumer,East
CUST_02748,Enterprise,South
CUST_02749,Consumer,Central
CUST_02750,Consumer,West
CUST_02751,SMB,South
CUST_02752,Consumer,West
CUST_02753,SMB,West
CUST_02754,SMB,South
CUST_02755,Consumer,Central
CUST_02756,SMB,North
CUST_02757,SMB,West
CUST_02758,Consumer,West
CUST_02759,Consumer,Central
CUST_02760,Enterprise,Central
CUST_02761,Enterprise,East
CUST_02762,Enterprise,Central
CUST_02763,Consumer,West
CUST_02764,SMB,South
CUST_02765,Enterprise,North
CUST_02766,Consumer,East
CUST_02767,SMB,South
CUST_02768,SMB,North
CUST_02769,SMB,North
CUST_02770,Consumer,North
CUST_02771,Enterprise,South
CUST_02772,SMB,East
CUST_02773,Consumer,East
CUST_02774,SMB,North
CUST_02775,SMB,South
CUST_02776,SMB,North
CUST_02777,Enterprise,Central
CUST_02778,Enterprise,East
CUST_02779,SMB,West
CUST_02780,SMB,North
CUST_02781,Enterprise,Central
CUST_02782,Consumer,East
CUST_02783,Consumer,South
CUST_02784,Consumer,East
CUST_02785,Consumer,South
CUST_02786,SMB,South
CUST_02787,Consumer,North
CUST_02788,Enterprise,North
CUST_02789,Consumer,East
CUST_02790,Consumer,Central
CUST_02791,Consumer,East
CUST_02792,Consumer,West
CUST_02793,Consumer,South
CUST_02794,SMB,South
CUST_02795,SMB,North
CUST_02796,Consumer,Central
CUST_02797,Enterprise,North
CUST_02798,Consumer,West
CUST_02799,Consumer,East
CUST_02800,Enterprise,East
CUST_02801,Consumer,Central
CUST_02802,Consumer,North
CUST_02803,Consumer,North
CUST_02804,Consumer,West
CUST_02805,SMB,East
CUST_02806,Consumer,North
CUST_02807,Consumer,Central
CUST_02808,Enterprise,East
CUST_02809,SMB,West
CUST_02810,Consumer,Central
CUST_02811,SMB,South
CUST_02812,Consumer,West
CUST_02813,Consumer,Central
CUST_02814,Enterprise,North
CUST_02815,Consumer,South
CUST_02816,Consumer,West
CUST_02817,SMB,North
CUST_02818,Enterprise,South
CUST_02819,Enterprise,East
CUST_02820,SMB,North
CUST_02821,Consumer,Central
CUST_02822,SMB,West
CUST_02823,Consumer,South
CUST_02824,SMB,North
CUST_02825,SMB,East
CUST_02826,Consumer,West
CUST_02827,Consumer,West
CUST_02828,Enterprise,North
CUST_02829,SMB,East
CUST_02830,Enterprise,South
CUST_02831,SMB,North
CUST_02832,Consumer,South
CUST_02833,Enterprise,West
CUST_02834,SMB,South
CUST_02835,SMB,East
CUST_02836,Consumer,Central
CUST_02837,Consumer,East
CUST_02838,Enterprise,South
CUST_02839,Consumer,North
CUST_02840,SMB,West
CUST_02841,SMB,Central
CUST_02842,Consumer,North
CUST_02843,Consumer,North
CUST_02844,Consumer,East
CUST_02845,Consumer,South
CUST_02846,SMB,East
CUST_02847,Consumer,South
CUST_02848,SMB,East
CUST_02849,Consumer,North
CUST_02850,SMB,West
CUST_02851,Consumer,South
CUST_02852,SMB,Central
CUST_02853,Enterprise,Central
CUST_02854,Consumer,North
CUST_02855,Enterprise,East
CUST_02856,SMB,East
CUST_02857,SMB,North
CUST_02858,Enterprise,Central
CUST_02859,Enterprise,Central
CUST_02860,Enterprise,East
CUST_02861,Consumer,South
CUST_02862,SMB,West
CUST_02863,Consumer,South
CUST_02864,Consumer,Central
CUST_02865,SMB,South
CUST_02866,Consumer,West
CUST_02867,SMB,South
CUST_02868,Consumer,South
CUST_02869,SMB,South
CUST_02870,SMB,South
CUST_02871,Consumer,North
CUST_02872,Consumer,Central
CUST_02873,Consumer,West
CUST_02874,SMB,Central
CUST_02875,Consumer,North
CUST_02876,SMB,North
CUST_02877,SMB,North
CUST_02878,SMB,North
CUST_02879,Consumer,South
CUST_02880,Enterprise,Central
CUST_02881,SMB,East
CUST_02882,Consumer,West
CUST_02883,SMB,North
CUST_02884,Enterprise,Central
CUST_02885,Enterprise,North
CUST_02886,Consumer,North
CUST_02887,SMB,North
CUST_02888,SMB,North
CUST_02889,Consumer,North
CUST_02890,Consumer,West
CUST_02891,SMB,Central
CUST_02892,Consumer,North
CUST_02893,Consumer,North
CUST_02894,Consumer,North
CUST_02895,Enterprise,North
CUST_02896,Consumer,South
CUST_02897,SMB,South
CUST_02898,SMB,East
CUST_02899,SMB,North
CUST_02900,Enterprise,East
CUST_02901,Enterprise,West
CUST_02902,Consumer,East
CUST_02903,Enterprise,Central
CUST_02904,SMB,South
CUST_02905,SMB,South
CUST_02906,Enterprise,North
CUST_02907,Consumer,North
CUST_02908,SMB,West
CUST_02909,SMB,West
CUST_02910,SMB,Central
CUST_02911,SMB,North
CUST_02912,Enterprise,North
CUST_02913,Consumer,West
CUST_02914,Consumer,West
CUST_02915,SMB,West
CUST_02916,Consumer,South
CUST_02917,Consumer,East
CUST_02918,Consumer,East
CUST_02919,SMB,North
CUST_02920,SMB,South
CUST_02921,SMB,West
CUST_02922,Consumer,North
CUST_02923,Consumer,South
CUST_02924,Enterprise,Central
CUST_02925,SMB,South
CUST_02926,Consumer,North
CUST_02927,Consumer,East
CUST_02928,Consumer,West
CUST_02929,Consumer,Central
CUST_02930,SMB,South
CUST_02931,Consumer,North
CUST_02932,Consumer,North
CUST_02933,Enterprise,West
CUST_02934,SMB,North
CUST_02935,Consumer,North
CUST_02936,Enterprise,West
CUST_02937,Consumer,Central
CUST_02938,Consumer,East
CUST_02939,Consumer,East
CUST_02940,Enterprise,South
CUST_02941,SMB,Central
CUST_02942,Consumer,South
CUST_02943,SMB,East
CUST_02944,Consumer,West
CUST_02945,Consumer,North
CUST_02946,Enterprise,East
CUST_02947,SMB,Central
CUST_02948,SMB,East
CUST_02949,SMB,Central
CUST_02950,Consumer,Central
CUST_02951,Consumer,Central
CUST_02952,Consumer,South
CUST_02953,Consumer,West
CUST_02954,SMB,East
CUST_02955,Consumer,West
CUST_02956,Consumer,North
CUST_02957,Consumer,East
CUST_02958,Consumer,West
CUST_02959,SMB,West
CUST_02960,Consumer,North
CUST_02961,Enterprise,Central
CUST_02962,SMB,East
CUST_02963,SMB,East
CUST_02964,Consumer,North
CUST_02965,Consumer,Central
CUST_02966,Consumer,East
CUST_02967,Consumer,East
CUST_02968,Consumer,East
CUST_02969,Consumer,Central
CUST_02970,SMB,North
CUST_02971,SMB,East
CUST_02972,Enterprise,West
CUST_02973,Consumer,Central
CUST_02974,Consumer,South
CUST_02975,SMB,North
CUST_02976,Enterprise,West
CUST_02977,Consumer,East
CUST_02978,Enterprise,South
CUST_02979,Consumer,North
CUST_02980,Consumer,Central
CUST_02981,SMB,South
